officer_id,employee_code,name,role,district,phone,status
OFF-06450,EMP202000516,Ansh Mander,FPS_OWNER,BENGALURU_URBAN,9000084452,ACTIVE
OFF-06451,EMP202100517,Ekaja Lal,FPS_OWNER,MYSURU,9000085449,ACTIVE
OFF-06452,EMP202200518,Idika Pandya,FPS_OWNER,TUMAKURU,9000086446,ACTIVE
OFF-06453,EMP202300519,Daniel Choudhry,FPS_OWNER,MANDYA,9000087443,ACTIVE
OFF-06454,EMP202400520,Aarini Narain,FPS_OWNER,HASSAN,9000088440,ACTIVE
OFF-06455,EMP202500521,Hamsini Chaudhry,FPS_OWNER,SHIVAMOGGA,9000089437,ACTIVE
OFF-06456,EMP202000522,Hiral Kade,FPS_OWNER,BENGALURU_URBAN,9000050434,ACTIVE
OFF-06457,EMP202100523,Aarav Doshi,FPS_OWNER,MYSURU,9000051431,ACTIVE
OFF-06458,EMP202200524,Anthony Vig,FPS_OWNER,TUMAKURU,9000052428,ACTIVE
OFF-06459,EMP202300525,Aishani Hans,FPS_OWNER,MANDYA,9000053425,ACTIVE
OFF-06460,EMP202400526,Jhalak Thaker,FPS_OWNER,HASSAN,9000054422,ACTIVE
OFF-06461,EMP202500527,Ekansh Bajwa,FPS_OWNER,SHIVAMOGGA,9000055419,ACTIVE
OFF-06462,EMP202000528,Tanvi Sethi,FPS_OWNER,BENGALURU_URBAN,9000056416,ACTIVE
OFF-06463,EMP202100529,Oliver Arora,FPS_OWNER,MYSURU,9000057413,ACTIVE
OFF-06464,EMP202200530,Upasna Nazareth,FPS_OWNER,TUMAKURU,9000058410,ACTIVE
OFF-06465,EMP202300531,Tanay Bandi,FPS_OWNER,MANDYA,9000059407,ACTIVE
OFF-06466,EMP202400532,Qarin Sharaf,FPS_OWNER,HASSAN,9000060404,ACTIVE
OFF-06467,EMP202500533,Warhi Deo,FPS_OWNER,SHIVAMOGGA,9000061401,ACTIVE
OFF-06468,EMP202000534,Viraj Nori,FPS_OWNER,BENGALURU_URBAN,9000062398,ACTIVE
OFF-06469,EMP202100535,Vritti Issac,FPS_OWNER,MYSURU,9000063395,ACTIVE
OFF-06470,EMP202200536,Jagrati Saha,FPS_OWNER,TUMAKURU,9000064392,ACTIVE
OFF-06471,EMP202300537,Daksh Bakshi,FPS_OWNER,MANDYA,9000065389,ACTIVE
OFF-06472,EMP202400538,Aarush Buch,FPS_OWNER,HASSAN,9000066386,ACTIVE
OFF-06473,EMP202500539,Fitan Toor,FPS_OWNER,SHIVAMOGGA,9000067383,ACTIVE
OFF-06474,EMP202000540,Ridhi Chana,FPS_OWNER,BENGALURU_URBAN,9000068380,ACTIVE
OFF-06475,EMP202100541,Dev Nayak,FPS_OWNER,MYSURU,9000069377,ACTIVE
OFF-06476,EMP202200542,Janaki Dash,FPS_OWNER,TUMAKURU,9000070374,ACTIVE
OFF-06477,EMP202300543,Nihal Kulkarni,FPS_OWNER,MANDYA,9000071371,ACTIVE
OFF-06478,EMP202400544,Shivansh Bera,FPS_OWNER,HASSAN,9000072368,ACTIVE
OFF-06479,EMP202500545,Chandani Pathak,FPS_OWNER,SHIVAMOGGA,9000073365,ACTIVE
OFF-06480,EMP202000546,Jagrati Chad,FPS_OWNER,BENGALURU_URBAN,9000074362,ACTIVE
OFF-06481,EMP202100547,Balendra Pathak,FPS_OWNER,MYSURU,9000075359,ACTIVE
OFF-06482,EMP202200548,Aishani Bhasin,FPS_OWNER,TUMAKURU,9000076356,ACTIVE
OFF-06483,EMP202300549,Hemal Pandit,FPS_OWNER,MANDYA,9000077353,ACTIVE
OFF-06484,EMP202400550,Upkaar Chhabra,FPS_OWNER,HASSAN,9000078350,ACTIVE
OFF-06485,EMP202500551,Wahab Ravi,FPS_OWNER,SHIVAMOGGA,9000079347,ACTIVE
OFF-06486,EMP202000552,Hemani Prashad,FPS_OWNER,BENGALURU_URBAN,9000080344,ACTIVE
OFF-06487,EMP202100553,Aishani Kant,FPS_OWNER,MYSURU,9000081341,ACTIVE
OFF-06488,EMP202200554,Damyanti Mandal,FPS_OWNER,TUMAKURU,9000082338,ACTIVE
OFF-06489,EMP202300555,Upma Datta,FPS_OWNER,MANDYA,9000083335,ACTIVE
OFF-06490,EMP202400556,Hema Bhakta,FPS_OWNER,HASSAN,9000084332,ACTIVE
OFF-06491,EMP202500557,Eta Roy,FPS_OWNER,SHIVAMOGGA,9000085329,ACTIVE
OFF-06492,EMP202000558,Upma Soni,FPS_OWNER,BENGALURU_URBAN,9000086326,ACTIVE
OFF-06493,EMP202100559,Ekansh Tella,FPS_OWNER,MYSURU,9000087323,ACTIVE
OFF-06494,EMP202200560,Qadim Das,FPS_OWNER,TUMAKURU,9000088320,ACTIVE
OFF-06495,EMP202300561,Rishi Verma,FPS_OWNER,MANDYA,9000089317,ACTIVE
OFF-06496,EMP202400562,Vasudha Gokhale,FPS_OWNER,HASSAN,9000050314,ACTIVE
OFF-06497,EMP202500563,Charita Kakar,FPS_OWNER,SHIVAMOGGA,9000051311,ACTIVE
OFF-06498,EMP202000564,Saksham Tripathi,FPS_OWNER,BENGALURU_URBAN,9000052308,ACTIVE
OFF-06499,EMP202100565,Sanaya Choudhury,FPS_OWNER,MYSURU,9000053305,ACTIVE
OFF-06500,EMP202200566,Nisha Dhar,FPS_OWNER,TUMAKURU,9000054302,ACTIVE
OFF-06501,EMP202300567,Wahab Manne,FPS_OWNER,MANDYA,9000055299,ACTIVE
OFF-06502,EMP202400568,Ikshita Gade,FPS_OWNER,HASSAN,9000056296,ACTIVE
OFF-06503,EMP202500569,Diya Zachariah,FPS_OWNER,SHIVAMOGGA,9000057293,ACTIVE
OFF-06504,EMP202000570,Ekani Ganguly,FPS_OWNER,BENGALURU_URBAN,9000058290,ACTIVE
OFF-06505,EMP202100571,Victor Bhagat,FPS_OWNER,MYSURU,9000059287,ACTIVE
OFF-06506,EMP202200572,Ati Buch,FPS_OWNER,TUMAKURU,9000060284,ACTIVE
OFF-06507,EMP202300573,Sai Acharya,FPS_OWNER,MANDYA,9000061281,ACTIVE
OFF-06508,EMP202400574,Yash Nath,FPS_OWNER,HASSAN,9000062278,ACTIVE
OFF-06509,EMP202500575,Tripti Lal,FPS_OWNER,SHIVAMOGGA,9000063275,ACTIVE
OFF-06510,EMP202000576,Sai Sankaran,FPS_OWNER,BENGALURU_URBAN,9000064272,ACTIVE
OFF-06511,EMP202100577,Upasna Handa,FPS_OWNER,MYSURU,9000065269,ACTIVE
OFF-06512,EMP202200578,Oliver Gour,FPS_OWNER,TUMAKURU,9000066266,ACTIVE
OFF-06513,EMP202300579,Raagini Dora,FPS_OWNER,MANDYA,9000067263,ACTIVE
OFF-06514,EMP202400580,Chanakya Swaminathan,FPS_OWNER,HASSAN,9000068260,ACTIVE
OFF-06515,EMP202500581,Arin Ratti,FPS_OWNER,SHIVAMOGGA,9000069257,ACTIVE
OFF-06516,EMP202000582,Arunima Buch,FPS_OWNER,BENGALURU_URBAN,9000070254,ACTIVE
OFF-06517,EMP202100583,Tanmayi Venkatesh,FPS_OWNER,MYSURU,9000071251,ACTIVE
OFF-06518,EMP202200584,Veer Loke,FPS_OWNER,TUMAKURU,9000072248,ACTIVE
OFF-06519,EMP202300585,Deepa Sura,FPS_OWNER,MANDYA,9000073245,ACTIVE
OFF-06520,EMP202400586,Yashvi Varty,FPS_OWNER,HASSAN,9000074242,ACTIVE
OFF-06521,EMP202500587,Urmi Kara,FPS_OWNER,SHIVAMOGGA,9000075239,ACTIVE
OFF-06522,EMP202000588,Jeet Sheth,FPS_OWNER,BENGALURU_URBAN,9000076236,ACTIVE
OFF-06523,EMP202100589,Qarin Mammen,FPS_OWNER,MYSURU,9000077233,ACTIVE
OFF-06524,EMP202200590,Kai Bora,FPS_OWNER,TUMAKURU,9000078230,ACTIVE
OFF-06525,EMP202300591,Rachita Kohli,FPS_OWNER,MANDYA,9000079227,ACTIVE
OFF-06526,EMP202400592,Viraj Agarwal,FPS_OWNER,HASSAN,9000080224,ACTIVE
OFF-06527,EMP202500593,Meghana Sur,FPS_OWNER,SHIVAMOGGA,9000081221,ACTIVE
OFF-06528,EMP202000594,Naksh Varghese,FPS_OWNER,BENGALURU_URBAN,9000082218,ACTIVE
OFF-06529,EMP202100595,Rohan Natt,FPS_OWNER,MYSURU,9000083215,ACTIVE
OFF-06530,EMP202200596,Hemal Chauhan,FPS_OWNER,TUMAKURU,9000084212,ACTIVE
OFF-06531,EMP202300597,Chavvi Sunder,FPS_OWNER,MANDYA,9000085209,ACTIVE
OFF-06532,EMP202400598,Aarnav Kota,FPS_OWNER,HASSAN,9000086206,ACTIVE
OFF-06533,EMP202500599,Wriddhish Mallick,FPS_OWNER,SHIVAMOGGA,9000087203,ACTIVE
OFF-06534,EMP202000600,Adya Sharaf,FPS_OWNER,BENGALURU_URBAN,9000088200,ACTIVE
OFF-06535,EMP202100601,Darpan Hora,FPS_OWNER,MYSURU,9000089197,ACTIVE
OFF-06536,EMP202200602,Kashish Pingle,FPS_OWNER,TUMAKURU,9000050194,ACTIVE
OFF-06537,EMP202300603,Balvan Sachdeva,FPS_OWNER,MANDYA,9000051191,ACTIVE
OFF-06538,EMP202400604,Jackson Bhakta,FPS_OWNER,HASSAN,9000052188,ACTIVE
OFF-06539,EMP202500605,Avi Dey,FPS_OWNER,SHIVAMOGGA,9000053185,ACTIVE
OFF-06540,EMP202000606,Daksha Chaudry,FPS_OWNER,BENGALURU_URBAN,9000054182,ACTIVE
OFF-06541,EMP202100607,Jagat Palla,FPS_OWNER,MYSURU,9000055179,ACTIVE
OFF-06542,EMP202200608,Avi Ganesan,FPS_OWNER,TUMAKURU,9000056176,ACTIVE
OFF-06543,EMP202300609,Harrison Vyas,FPS_OWNER,MANDYA,9000057173,ACTIVE
OFF-06544,EMP202400610,Ria Parsa,FPS_OWNER,HASSAN,9000058170,ACTIVE
OFF-06545,EMP202500611,Jairaj Palla,FPS_OWNER,SHIVAMOGGA,9000059167,ACTIVE
OFF-06546,EMP202000612,Rehaan Roy,FPS_OWNER,BENGALURU_URBAN,9000060164,ACTIVE
OFF-06547,EMP202100613,Ekavir Gill,FPS_OWNER,MYSURU,9000061161,ACTIVE
OFF-06548,EMP202200614,Udarsh Ram,FPS_OWNER,TUMAKURU,9000062158,ACTIVE
OFF-06549,EMP202300615,Krisha Malhotra,FPS_OWNER,MANDYA,9000063155,ACTIVE
OFF-06550,EMP202400616,Harini Doshi,FPS_OWNER,HASSAN,9000064152,ACTIVE
OFF-06551,EMP202500617,Jack Upadhyay,FPS_OWNER,SHIVAMOGGA,9000065149,ACTIVE
OFF-06552,EMP202000618,Liam Nagy,FPS_OWNER,BENGALURU_URBAN,9000066146,ACTIVE
OFF-06553,EMP202100619,Peter Dhawan,FPS_OWNER,MYSURU,9000067143,ACTIVE
OFF-06554,EMP202200620,Oeshi Ahluwalia,FPS_OWNER,TUMAKURU,9000068140,ACTIVE
OFF-06555,EMP202300621,Bhavya Konda,FPS_OWNER,MANDYA,9000069137,ACTIVE
OFF-06556,EMP202400622,Samesh Narayan,FPS_OWNER,HASSAN,9000070134,ACTIVE
OFF-06557,EMP202500623,Idika Hora,FPS_OWNER,SHIVAMOGGA,9000071131,ACTIVE
OFF-06558,EMP202000624,Dalaja Panchal,FPS_OWNER,BENGALURU_URBAN,9000072128,ACTIVE
OFF-06559,EMP202100625,Tristan Keer,FPS_OWNER,MYSURU,9000073125,ACTIVE
OFF-06560,EMP202200626,Champak Singhal,FPS_OWNER,TUMAKURU,9000074122,ACTIVE
OFF-06561,EMP202300627,Gautami Sankaran,FPS_OWNER,MANDYA,9000075119,ACTIVE
OFF-06562,EMP202400628,Tripti Karnik,FPS_OWNER,HASSAN,9000076116,ACTIVE
OFF-06563,EMP202500629,Vansha Koshy,FPS_OWNER,SHIVAMOGGA,9000077113,ACTIVE
OFF-06564,EMP202000630,Raksha Mallick,FPS_OWNER,BENGALURU_URBAN,9000078110,ACTIVE
OFF-06565,EMP202100631,Advay Sagar,FPS_OWNER,MYSURU,9000079107,ACTIVE
OFF-06566,EMP202200632,Keya Bhakta,FPS_OWNER,TUMAKURU,9000080104,ACTIVE
OFF-06567,EMP202300633,Ishanvi Shah,FPS_OWNER,MANDYA,9000081101,ACTIVE
OFF-06568,EMP202400634,Nathan Gera,FPS_OWNER,HASSAN,9000082098,ACTIVE
OFF-06569,EMP202500635,Varsha Gola,FPS_OWNER,SHIVAMOGGA,9000083095,ACTIVE
OFF-06570,EMP202000636,Eesha Dhawan,FPS_OWNER,BENGALURU_URBAN,9000084092,ACTIVE
OFF-06571,EMP202100637,Zinal Ranganathan,FPS_OWNER,MYSURU,9000085089,ACTIVE
OFF-06572,EMP202200638,Shaurya Pradhan,FPS_OWNER,TUMAKURU,9000086086,ACTIVE
OFF-06573,EMP202300639,Advik Arya,FPS_OWNER,MANDYA,9000087083,ACTIVE
OFF-06574,EMP202400640,Darika Khosla,FPS_OWNER,HASSAN,9000088080,ACTIVE
OFF-06575,EMP202500641,Zarna Sule,FPS_OWNER,SHIVAMOGGA,9000089077,ACTIVE
OFF-06576,EMP202000642,Yochana Bhandari,FPS_OWNER,BENGALURU_URBAN,9000050074,ACTIVE
OFF-06577,EMP202100643,Dayita Saini,FPS_OWNER,MYSURU,9000051071,ACTIVE
OFF-06578,EMP202200644,Mitesh Sabharwal,FPS_OWNER,TUMAKURU,9000052068,ACTIVE
OFF-06579,EMP202300645,Aradhana Kala,FPS_OWNER,MANDYA,9000053065,ACTIVE
OFF-06580,EMP202400646,Gunbir Banik,FPS_OWNER,HASSAN,9000054062,ACTIVE
OFF-06581,EMP202500647,Ishita Suri,FPS_OWNER,SHIVAMOGGA,9000055059,ACTIVE
OFF-06582,EMP202000648,Zaid Desai,FPS_OWNER,BENGALURU_URBAN,9000056056,ACTIVE
OFF-06583,EMP202100649,Tamanna Mahal,FPS_OWNER,MYSURU,9000057053,ACTIVE
OFF-06584,EMP202200650,Arjun Pal,FPS_OWNER,TUMAKURU,9000058050,ACTIVE
OFF-06585,EMP202300651,Warhi Kar,FPS_OWNER,MANDYA,9000059047,ACTIVE
OFF-06586,EMP202400652,Sathvik Morar,FPS_OWNER,HASSAN,9000060044,ACTIVE
OFF-06587,EMP202500653,Anita Radhakrishnan,FPS_OWNER,SHIVAMOGGA,9000061041,ACTIVE
OFF-06588,EMP202000654,Jasmit Natt,FPS_OWNER,BENGALURU_URBAN,9000062038,ACTIVE
OFF-06589,EMP202100655,Vanya Raman,FPS_OWNER,MYSURU,9000063035,ACTIVE
OFF-06590,EMP202200656,Ekalinga Kashyap,FPS_OWNER,TUMAKURU,9000064032,ACTIVE
OFF-06591,EMP202300657,Odika Jaggi,FPS_OWNER,MANDYA,9000065029,ACTIVE
OFF-06592,EMP202400658,Frado Shroff,FPS_OWNER,HASSAN,9000066026,ACTIVE
OFF-06593,EMP202500659,Januja Sem,FPS_OWNER,SHIVAMOGGA,9000067023,ACTIVE
OFF-06594,EMP202000660,Bhavani Singhal,FPS_OWNER,BENGALURU_URBAN,9000068020,ACTIVE
OFF-06595,EMP202100661,Bahadurjit Palla,FPS_OWNER,MYSURU,9000069017,ACTIVE
OFF-06596,EMP202200662,Yatan Chand,FPS_OWNER,TUMAKURU,9000070014,ACTIVE
OFF-06597,EMP202300663,Chasmum Sharaf,FPS_OWNER,MANDYA,9000071011,ACTIVE
OFF-06598,EMP202400664,Om Sanghvi,FPS_OWNER,HASSAN,9000072008,ACTIVE
OFF-06599,EMP202500665,Orinder Sethi,FPS_OWNER,SHIVAMOGGA,9000073005,ACTIVE
OFF-06600,EMP202000666,Madhav Walia,FPS_OWNER,BENGALURU_URBAN,9000074002,ACTIVE
